x,y
0.0,0.0
0.33444816053511706,302.5481155804269
0.6688963210702341,91.58251262629996
1.0033444816053512,0.0
1.3377926421404682,710.2980141594466
1.6722408026755853,512.1533691559011
2.0066889632107023,0.0
2.3411371237458196,0.0
2.6755852842809364,406.5367304544696
3.0100334448160533,0.0
3.3444816053511706,0.0
3.678929765886288,8.37660697779554
4.013377926421405,778.776114444135
4.3478260869565215,0.0
4.682274247491639,0.0
5.016722408026756,0.0
5.351170568561873,715.2907305032554
5.68561872909699,712.8920139831059
6.020066889632107,361.4168382599842
6.354515050167224,179.40107025412902
6.688963210702341,288.10020487589605
7.023411371237458,517.4537221576143
7.357859531772576,0.0
7.6923076923076925,429.6717903577079
8.02675585284281,0.0
8.361204013377927,0.0
8.695652173913043,359.0880804792208
9.03010033444816,0.0
9.364548494983278,51.624868893232964
9.698996655518394,0.0
10.033444816053512,23.64863700135605
10.367892976588628,0.0
10.702341137123746,0.0
11.036789297658864,0.0
11.37123745819398,391.9511041095145
11.705685618729097,64.96615135022623
12.040133779264213,121.25511256168544
12.37458193979933,330.2126327286788
12.709030100334449,0.0
13.043478260869565,215.52297975088294
13.377926421404682,0.0
13.7123745819398,0.0
14.046822742474916,23.198289298218867
14.381270903010034,315.95446775161764
14.715719063545151,248.733905935392
15.050167224080267,761.6085641375498
15.384615384615385,871.5557336274716
15.719063545150501,281.0642835441387
16.05351170568562,454.1559188380602
16.387959866220736,835.3226002115932
16.722408026755854,0.0
17.05685618729097,0.0
17.391304347826086,697.0267110151401
17.725752508361204,0.0
18.06020066889632,478.40518853112803
18.39464882943144,938.7888271896669
18.729096989966557,454.50288728761683
19.06354515050167,717.1013060993496
19.39799331103679,728.8826191562379
19.732441471571907,518.14221562744
20.066889632107024,0.0
20.401337792642142,442.47217826438686
20.735785953177256,301.6394578838327
21.070234113712374,0.0
21.40468227424749,639.2365366855306
21.73913043478261,459.56226472139605
22.073578595317727,234.38281014250643
22.40802675585284,154.15264926320435
22.74247491638796,0.0
23.076923076923077,290.62645283682053
23.411371237458194,374.64544820827524
23.745819397993312,0.0
24.080267558528426,652.6574823725846
24.414715719063544,0.0
24.74916387959866,0.0
25.08361204013378,562.754247669148
25.418060200668897,133.1707905760567
25.752508361204015,219.7162080181356
26.08695652173913,9.614548369875337
26.421404682274247,0.0
26.755852842809364,644.1297408453593
27.090301003344482,64.2423148793684
27.4247491638796,772.5332380831778
27.759197324414714,166.09827651514985
28.093645484949832,186.50901083426032
28.42809364548495,0.0
28.762541806020067,67.88682204406356
29.096989966555185,0.0
29.431438127090303,920.4483891473586
29.765886287625417,346.99123194520166
30.100334448160535,646.065007245595
30.434782608695652,596.8022158404275
30.76923076923077,362.00284657140884
31.103678929765888,664.3953709402324
31.438127090301002,213.87804232310526
31.77257525083612,627.0600901848838
32.10702341137124,0.0
32.441471571906355,0.0
32.77591973244147,441.5793809478556
33.11036789297659,217.35074855800025
33.44481605351171,527.0645673166665
33.779264214046826,0.0
34.11371237458194,554.8165143869749
34.448160535117054,1000.0
34.78260869565217,340.4382925270776
35.11705685618729,361.41320723482534
35.45150501672241,408.37989555882785
35.785953177257525,0.0
36.12040133779264,489.0480052850194
36.45484949832776,0.0
36.78929765886288,239.5890971514875
37.123745819397996,744.098323075101
37.458193979933114,154.01685296930825
37.792642140468224,528.3011182749023
38.12709030100334,685.0926191969445
38.46153846153846,468.23764144418453
38.79598662207358,919.7758447507764
39.130434782608695,483.31110945003417
39.46488294314381,982.4722321479239
39.79933110367893,0.0
40.13377926421405,318.6019884822878
40.468227424749166,239.0498528010593
40.802675585284284,444.2509647819844
41.137123745819395,635.8359226143631
41.47157190635451,897.3230094701612
41.80602006688963,336.99048306614884
